"","Transect","Station","Date","Tile.Type","Tile","Tile.Date","Taxa","cover_sum"
"295",1,2,"21/01/2020","R","1 2 R","1 2 R 21/01/2020","GU",0.000261117717003567
"296",1,2,"21/01/2020","R","1 2 R","1 2 R 21/01/2020","LN",0.00669239001189061
"297",1,2,"21/01/2020","R","1 2 R","1 2 R 21/01/2020","LS",0.000826872770511296
"298",1,2,"21/01/2020","R","1 2 R","1 2 R 21/01/2020","ME",0.0140224848791195
"299",1,2,"21/01/2020","R","1 2 R","1 2 R 21/01/2020","PV",0.00869295234610811
"300",1,2,"21/01/2020","R","1 2 R","1 2 R 21/01/2020","SB",0.544231235431235
"301",1,2,"21/01/2020","S","1 2 S","1 2 S 21/01/2020","AM",0.368
"302",1,2,"21/01/2020","S","1 2 S","1 2 S 21/01/2020","BS",0.224
"303",1,2,"21/01/2020","S","1 2 S","1 2 S 21/01/2020","CHM",0.018
"304",1,2,"21/01/2020","S","1 2 S","1 2 S 21/01/2020","LN",0.00474411414982164
"305",1,2,"21/01/2020","S","1 2 S","1 2 S 21/01/2020","LS",0.00413186682520809
"306",1,2,"21/01/2020","S","1 2 S","1 2 S 21/01/2020","PD",0.006
"307",1,2,"21/01/2020","S","1 2 S","1 2 S 21/01/2020","PV",0.00723876337693222
"308",1,2,"21/01/2020","S","1 2 S","1 2 S 21/01/2020","SB",0.538
"309",1,2,"27/04/2021","R","1 2 R","1 2 R 27/04/2021","AM",0.129546291730999
"310",1,2,"27/04/2021","R","1 2 R","1 2 R 27/04/2021","BS",0.496054028431387
"311",1,2,"27/04/2021","R","1 2 R","1 2 R 27/04/2021","CHM",0.014041298581517
"312",1,2,"27/04/2021","R","1 2 R","1 2 R 27/04/2021","ME",0.0996929733255452
"313",1,2,"27/04/2021","R","1 2 R","1 2 R 27/04/2021","PV",0.0128962750221062
"314",1,2,"27/04/2021","R","1 2 R","1 2 R 27/04/2021","SB",0.386013294660762
"315",1,2,"27/04/2021","S","1 2 S","1 2 S 27/04/2021","AM",0.140495867768595
"316",1,2,"27/04/2021","S","1 2 S","1 2 S 27/04/2021","BS",0.270661157024793
"317",1,2,"27/04/2021","S","1 2 S","1 2 S 27/04/2021","CHM",0.0268595041322314
"318",1,2,"27/04/2021","S","1 2 S","1 2 S 27/04/2021","ME",0.0247933884297521
"319",1,2,"27/04/2021","S","1 2 S","1 2 S 27/04/2021","PD",0.00369952437574316
"320",1,2,"27/04/2021","S","1 2 S","1 2 S 27/04/2021","PV",0.0396479545208872
"321",1,2,"27/04/2021","S","1 2 S","1 2 S 27/04/2021","SB",0.473140495867769
"322",1,2,"27/10/2019","R","1 2 R","1 2 R 27/10/2019","AM",0.374139238866397
"323",1,2,"27/10/2019","R","1 2 R","1 2 R 27/10/2019","BS",0.396998241197399
"324",1,2,"27/10/2019","R","1 2 R","1 2 R 27/10/2019","CHM",0.00617353846153846
"325",1,2,"27/10/2019","R","1 2 R","1 2 R 27/10/2019","LN",0.00189988109393579
"326",1,2,"27/10/2019","R","1 2 R","1 2 R 27/10/2019","LS",0.00157586206896552
"327",1,2,"27/10/2019","R","1 2 R","1 2 R 27/10/2019","ME",0.0093185042326095
"328",1,2,"27/10/2019","R","1 2 R","1 2 R 27/10/2019","PD",0.00154338461538462
"329",1,2,"27/10/2019","R","1 2 R","1 2 R 27/10/2019","PV",0.0110008001463459
"330",1,2,"27/10/2019","R","1 2 R","1 2 R 27/10/2019","SB",0.577311964666912
"331",1,2,"27/10/2019","S","1 2 S","1 2 S 27/10/2019","AM",0.528
"332",1,2,"27/10/2019","S","1 2 S","1 2 S 27/10/2019","BS",0.14
"333",1,2,"27/10/2019","S","1 2 S","1 2 S 27/10/2019","CHM",0.02
"334",1,2,"27/10/2019","S","1 2 S","1 2 S 27/10/2019","LN",0.0021705112960761
"335",1,2,"27/10/2019","S","1 2 S","1 2 S 27/10/2019","LS",0.00903162901307967
"336",1,2,"27/10/2019","S","1 2 S","1 2 S 27/10/2019","ME",0.000230915576694411
"337",1,2,"27/10/2019","S","1 2 S","1 2 S 27/10/2019","PD",0.00294684898929845
"338",1,2,"27/10/2019","S","1 2 S","1 2 S 27/10/2019","PV",0.00125731272294887
"339",1,2,"27/10/2019","S","1 2 S","1 2 S 27/10/2019","SB",0.578
"340",1,3,"01/04/2022","R","1 3 R","1 3 R 01/04/2022","AM",0.0498558380015869
"341",1,3,"01/04/2022","R","1 3 R","1 3 R 01/04/2022","BS",0.67249361952196
"342",1,3,"01/04/2022","R","1 3 R","1 3 R 01/04/2022","CHM",0.00429843155349228
"343",1,3,"01/04/2022","R","1 3 R","1 3 R 01/04/2022","CO",0.00269408164145006
"344",1,3,"01/04/2022","R","1 3 R","1 3 R 01/04/2022","ME",0.0826994358816222
"345",1,3,"01/04/2022","R","1 3 R","1 3 R 01/04/2022","PV",0.0108780220595185
"346",1,3,"01/04/2022","R","1 3 R","1 3 R 01/04/2022","SB",0.22451783705225
"347",1,3,"01/04/2022","S","1 3 S","1 3 S 01/04/2022","AM",0.238289205702648
"348",1,3,"01/04/2022","S","1 3 S","1 3 S 01/04/2022","BS",0.105906313645621
"349",1,3,"01/04/2022","S","1 3 S","1 3 S 01/04/2022","LN",0.000278359096313912
"350",1,3,"01/04/2022","S","1 3 S","1 3 S 01/04/2022","ME",0.0814663951120163
"351",1,3,"01/04/2022","S","1 3 S","1 3 S 01/04/2022","PD",0.00652342449464923
"352",1,3,"01/04/2022","S","1 3 S","1 3 S 01/04/2022","PV",0.0271534454908932
"353",1,3,"01/04/2022","S","1 3 S","1 3 S 01/04/2022","SB",0.574338085539715
"354",1,3,"09/10/2021","R","1 3 R","1 3 R 09/10/2021","AM",0.116686752832046
"355",1,3,"09/10/2021","R","1 3 R","1 3 R 09/10/2021","BS",0.465457381264646
"356",1,3,"09/10/2021","R","1 3 R","1 3 R 09/10/2021","CHM",0.00726545310385192
"357",1,3,"09/10/2021","R","1 3 R","1 3 R 09/10/2021","CO",0.0319916765755053
"358",1,3,"09/10/2021","R","1 3 R","1 3 R 09/10/2021","EV",0.00293032104637336
"359",1,3,"09/10/2021","R","1 3 R","1 3 R 09/10/2021","LS",0.0054090368608799
"360",1,3,"09/10/2021","R","1 3 R","1 3 R 09/10/2021","ME",0.154918006135204
"361",1,3,"09/10/2021","R","1 3 R","1 3 R 09/10/2021","SB",0.611997525577955
"362",1,3,"09/10/2021","S","1 3 S","1 3 S 09/10/2021","AM",0.276209677419355
"363",1,3,"09/10/2021","S","1 3 S","1 3 S 09/10/2021","BS",0.100806451612903
"364",1,3,"09/10/2021","S","1 3 S","1 3 S 09/10/2021","LN",0.000153032104637336
"365",1,3,"09/10/2021","S","1 3 S","1 3 S 09/10/2021","LS",0.00397835909631391
"366",1,3,"09/10/2021","S","1 3 S","1 3 S 09/10/2021","ME",0.0645161290322581
"367",1,3,"09/10/2021","S","1 3 S","1 3 S 09/10/2021","PD",0.00756932223543401
"368",1,3,"09/10/2021","S","1 3 S","1 3 S 09/10/2021","PV",0.0365099229028422
"369",1,3,"09/10/2021","S","1 3 S","1 3 S 09/10/2021","SB",0.637096774193548
"370",1,3,"12/04/2020","R","1 3 R","1 3 R 12/04/2020","AM",0.360802036559932
"371",1,3,"12/04/2020","R","1 3 R","1 3 R 12/04/2020","BS",0.442426047356153
"372",1,3,"12/04/2020","R","1 3 R","1 3 R 12/04/2020","CHM",0.0133953988467673
"373",1,3,"12/04/2020","R","1 3 R","1 3 R 12/04/2020","LN",0.00156587395957194
"374",1,3,"12/04/2020","R","1 3 R","1 3 R 12/04/2020","LS",0.00112960760998811
"375",1,3,"12/04/2020","R","1 3 R","1 3 R 12/04/2020","ME",0.00827018230891915
"376",1,3,"12/04/2020","R","1 3 R","1 3 R 12/04/2020","PD",0.00591212841854935
"377",1,3,"12/04/2020","R","1 3 R","1 3 R 12/04/2020","PV",0.0229059386056087
"378",1,3,"12/04/2020","R","1 3 R","1 3 R 12/04/2020","SB",0.392135301190038
"379",1,3,"12/04/2020","S","1 3 S","1 3 S 12/04/2020","AM",0.32064128256513
"380",1,3,"12/04/2020","S","1 3 S","1 3 S 12/04/2020","BS",0.162324649298597
"381",1,3,"12/04/2020","S","1 3 S","1 3 S 12/04/2020","CHM",0.00601202404809619
"382",1,3,"12/04/2020","S","1 3 S","1 3 S 12/04/2020","LN",0.0051385255648038
"383",1,3,"12/04/2020","S","1 3 S","1 3 S 12/04/2020","LS",0.00689762187871582
"384",1,3,"12/04/2020","S","1 3 S","1 3 S 12/04/2020","ME",0.00169785969084423
"385",1,3,"12/04/2020","S","1 3 S","1 3 S 12/04/2020","PD",0.0079474435196195
"386",1,3,"12/04/2020","S","1 3 S","1 3 S 12/04/2020","PV",0.0718100405329088
"387",1,3,"12/04/2020","S","1 3 S","1 3 S 12/04/2020","SB",0.617234468937876
"388",1,3,"13/07/2021","R","1 3 R","1 3 R 13/07/2021","AM",0.111146856127039
"389",1,3,"13/07/2021","R","1 3 R","1 3 R 13/07/2021","BS",0.467222990944704
"390",1,3,"13/07/2021","R","1 3 R","1 3 R 13/07/2021","CHM",0.00887170546620791
"391",1,3,"13/07/2021","R","1 3 R","1 3 R 13/07/2021","LN",0.000245303210463734
"392",1,3,"13/07/2021","R","1 3 R","1 3 R 13/07/2021","LS",0.00215731272294887
"393",1,3,"13/07/2021","R","1 3 R","1 3 R 13/07/2021","ME",0.0742746142273097
"394",1,3,"13/07/2021","R","1 3 R","1 3 R 13/07/2021","PS",0.00292164090368609
"395",1,3,"13/07/2021","R","1 3 R","1 3 R 13/07/2021","SB",0.692110833125962
"396",1,3,"13/07/2021","S","1 3 S","1 3 S 13/07/2021","AM",0.136659436008677
"397",1,3,"13/07/2021","S","1 3 S","1 3 S 13/07/2021","BS",0.136659436008677
"398",1,3,"13/07/2021","S","1 3 S","1 3 S 13/07/2021","LN",0.000229607609988109
"399",1,3,"13/07/2021","S","1 3 S","1 3 S 13/07/2021","LS",0.00559215219976219
"400",1,3,"13/07/2021","S","1 3 S","1 3 S 13/07/2021","ME",0.0238611713665944
"401",1,3,"13/07/2021","S","1 3 S","1 3 S 13/07/2021","PV",0.0700916946306561
"402",1,3,"13/07/2021","S","1 3 S","1 3 S 13/07/2021","SB",0.735357917570499
"403",1,3,"13/07/2021","S","1 3 S","1 3 S 13/07/2021","US1",0.000404161712247325
"404",1,3,"17/10/2020","R","1 3 R","1 3 R 17/10/2020","AM",0.315374230401178
"405",1,3,"17/10/2020","R","1 3 R","1 3 R 17/10/2020","BS",0.424458691203534
"406",1,3,"17/10/2020","R","1 3 R","1 3 R 17/10/2020","CHM",0.0221606438473807
"407",1,3,"17/10/2020","R","1 3 R","1 3 R 17/10/2020","CO",0.000297740784780024
"408",1,3,"17/10/2020","R","1 3 R","1 3 R 17/10/2020","LL",0.00144351961950059
"409",1,3,"17/10/2020","R","1 3 R","1 3 R 17/10/2020","LN",0.00502675386444709
"410",1,3,"17/10/2020","R","1 3 R","1 3 R 17/10/2020","LS",0.0184442330558858
"411",1,3,"17/10/2020","R","1 3 R","1 3 R 17/10/2020","ME",0.139049714636241
"412",1,3,"17/10/2020","R","1 3 R","1 3 R 17/10/2020","PV",0.027154319508224
"413",1,3,"17/10/2020","R","1 3 R","1 3 R 17/10/2020","SB",0.40017269733775
"414",1,3,"17/10/2020","S","1 3 S","1 3 S 17/10/2020","AM",0.294949494949495
"415",1,3,"17/10/2020","S","1 3 S","1 3 S 17/10/2020","BS",0.119191919191919
"416",1,3,"17/10/2020","S","1 3 S","1 3 S 17/10/2020","CHM",0.00606060606060606
"417",1,3,"17/10/2020","S","1 3 S","1 3 S 17/10/2020","LN",0.0019769322235434
"418",1,3,"17/10/2020","S","1 3 S","1 3 S 17/10/2020","LS",0.0128164090368609
"419",1,3,"17/10/2020","S","1 3 S","1 3 S 17/10/2020","ME",0.0707070707070707
"420",1,3,"17/10/2020","S","1 3 S","1 3 S 17/10/2020","PV",0.0778813533672036
"421",1,3,"17/10/2020","S","1 3 S","1 3 S 17/10/2020","SB",0.547474747474747
"422",1,3,"20/01/2022","R","1 3 R","1 3 R 20/01/2022","AM",0.0999507121267887
"423",1,3,"20/01/2022","R","1 3 R","1 3 R 20/01/2022","BS",0.465779042789569
"424",1,3,"20/01/2022","R","1 3 R","1 3 R 20/01/2022","CHM",0.00417685975197937
"425",1,3,"20/01/2022","R","1 3 R","1 3 R 20/01/2022","CO",0.0222267881034535
"426",1,3,"20/01/2022","R","1 3 R","1 3 R 20/01/2022","ME",0.192694396300138
"427",1,3,"20/01/2022","R","1 3 R","1 3 R 20/01/2022","PV",0.00880213421140889
"428",1,3,"20/01/2022","R","1 3 R","1 3 R 20/01/2022","SB",0.518078758384979
"429",1,3,"20/01/2022","S","1 3 S","1 3 S 20/01/2022","AM",0.254620123203285
"430",1,3,"20/01/2022","S","1 3 S","1 3 S 20/01/2022","AMR",0.000139120095124851
"431",1,3,"20/01/2022","S","1 3 S","1 3 S 20/01/2022","BS",0.104722792607803
"432",1,3,"20/01/2022","S","1 3 S","1 3 S 20/01/2022","ME",0.0718685831622177
"433",1,3,"20/01/2022","S","1 3 S","1 3 S 20/01/2022","PD",0.0055627824019025
"434",1,3,"20/01/2022","S","1 3 S","1 3 S 20/01/2022","PV",0.021713788708563
"435",1,3,"20/01/2022","S","1 3 S","1 3 S 20/01/2022","SB",0.611909650924025
"436",1,3,"20/07/2020","R","1 3 R","1 3 R 20/07/2020","AM",0.356113686173476
"437",1,3,"20/07/2020","R","1 3 R","1 3 R 20/07/2020","AMR",0.00011807372175981
"438",1,3,"20/07/2020","R","1 3 R","1 3 R 20/07/2020","BS",0.404336494663232
"439",1,3,"20/07/2020","R","1 3 R","1 3 R 20/07/2020","CHM",0.0237040284627653
"440",1,3,"20/07/2020","R","1 3 R","1 3 R 20/07/2020","LN",0.00571117717003567
"441",1,3,"20/07/2020","R","1 3 R","1 3 R 20/07/2020","LS",0.0167505350772889
"442",1,3,"20/07/2020","R","1 3 R","1 3 R 20/07/2020","ME",0.0744898373205742
"443",1,3,"20/07/2020","R","1 3 R","1 3 R 20/07/2020","PV",0.0257826352495576
"444",1,3,"20/07/2020","R","1 3 R","1 3 R 20/07/2020","SB",0.489979987731566
"445",1,3,"20/07/2020","S","1 3 S","1 3 S 20/07/2020","AM",0.329979879275654
"446",1,3,"20/07/2020","S","1 3 S","1 3 S 20/07/2020","BS",0.104627766599598
"447",1,3,"20/07/2020","S","1 3 S","1 3 S 20/07/2020","CHM",0.00402414486921529
"448",1,3,"20/07/2020","S","1 3 S","1 3 S 20/07/2020","LN",0.013818192627824
"449",1,3,"20/07/2020","S","1 3 S","1 3 S 20/07/2020","LS",0.0298944114149822
"450",1,3,"20/07/2020","S","1 3 S","1 3 S 20/07/2020","ME",0.0261569416498994
"451",1,3,"20/07/2020","S","1 3 S","1 3 S 20/07/2020","PS",0.00201207243460765
"452",1,3,"20/07/2020","S","1 3 S","1 3 S 20/07/2020","PV",0.0671220531273252
"453",1,3,"20/07/2020","S","1 3 S","1 3 S 20/07/2020","SB",0.688128772635815
"454",1,3,"20/07/2020","S","1 3 S","1 3 S 20/07/2020","US1",0.00603621730382294
"455",1,3,"21/01/2020","R","1 3 R","1 3 R 21/01/2020","AM",0.426730708870077
"456",1,3,"21/01/2020","R","1 3 R","1 3 R 21/01/2020","BS",0.417178634278003
"457",1,3,"21/01/2020","R","1 3 R","1 3 R 21/01/2020","CHM",0.0118520142313827
"458",1,3,"21/01/2020","R","1 3 R","1 3 R 21/01/2020","LN",0.00369892984542212
"459",1,3,"21/01/2020","R","1 3 R","1 3 R 21/01/2020","LS",0.0017487514863258
"460",1,3,"21/01/2020","R","1 3 R","1 3 R 21/01/2020","ME",0.0176977685158157
"461",1,3,"21/01/2020","R","1 3 R","1 3 R 21/01/2020","PD",0.00564280618311534
"462",1,3,"21/01/2020","R","1 3 R","1 3 R 21/01/2020","PV",0.0309973773689857
"463",1,3,"21/01/2020","R","1 3 R","1 3 R 21/01/2020","SB",0.407132281192491
"464",1,3,"21/01/2020","S","1 3 S","1 3 S 21/01/2020","AM",0.416
"465",1,3,"21/01/2020","S","1 3 S","1 3 S 21/01/2020","BS",0.134
"466",1,3,"21/01/2020","S","1 3 S","1 3 S 21/01/2020","CHM",0.008
"467",1,3,"21/01/2020","S","1 3 S","1 3 S 21/01/2020","LN",0.00615850178359096
"468",1,3,"21/01/2020","S","1 3 S","1 3 S 21/01/2020","LS",0.00691189060642093
"469",1,3,"21/01/2020","S","1 3 S","1 3 S 21/01/2020","ME",0.00179001189060642
"470",1,3,"21/01/2020","S","1 3 S","1 3 S 21/01/2020","PD",0.00498549346016647
"471",1,3,"21/01/2020","S","1 3 S","1 3 S 21/01/2020","PV",0.0711303210463734
"472",1,3,"21/01/2020","S","1 3 S","1 3 S 21/01/2020","SB",0.644
"473",1,3,"27/04/2021","R","1 3 R","1 3 R 27/04/2021","AM",0.179638956471492
"474",1,3,"27/04/2021","R","1 3 R","1 3 R 27/04/2021","BS",0.481211130177637
"475",1,3,"27/04/2021","R","1 3 R","1 3 R 27/04/2021","CHM",0.0178378442397581
"476",1,3,"27/04/2021","R","1 3 R","1 3 R 27/04/2021","ME",0.195774555056852
"477",1,3,"27/04/2021","R","1 3 R","1 3 R 27/04/2021","PV",0.0192850609556912
"478",1,3,"27/04/2021","R","1 3 R","1 3 R 27/04/2021","SB",0.301887938749183
"479",1,3,"27/04/2021","S","1 3 S","1 3 S 27/04/2021","AM",0.202479338842975
"480",1,3,"27/04/2021","S","1 3 S","1 3 S 27/04/2021","BS",0.15495867768595
"481",1,3,"27/04/2021","S","1 3 S","1 3 S 27/04/2021","CHM",0.00619834710743802
"482",1,3,"27/04/2021","S","1 3 S","1 3 S 27/04/2021","ME",0.107438016528926
"483",1,3,"27/04/2021","S","1 3 S","1 3 S 27/04/2021","PV",0.0751577441259421
"484",1,3,"27/04/2021","S","1 3 S","1 3 S 27/04/2021","SB",0.382231404958678
"485",1,3,"27/10/2019","R","1 3 R","1 3 R 27/10/2019","AM",0.461238429640535
"486",1,3,"27/10/2019","R","1 3 R","1 3 R 27/10/2019","BS",0.393474605815237
"487",1,3,"27/10/2019","R","1 3 R","1 3 R 27/10/2019","CHM",0.0118520142313827
"488",1,3,"27/10/2019","R","1 3 R","1 3 R 27/10/2019","LN",0.00357253269916766
"489",1,3,"27/10/2019","R","1 3 R","1 3 R 27/10/2019","LS",0.00923424494649227
"490",1,3,"27/10/2019","R","1 3 R","1 3 R 27/10/2019","ME",0.00859785969084423
"491",1,3,"27/10/2019","R","1 3 R","1 3 R 27/10/2019","PD",0.00488858501783591
"492",1,3,"27/10/2019","R","1 3 R","1 3 R 27/10/2019","PV",0.028421990924277
"493",1,3,"27/10/2019","R","1 3 R","1 3 R 27/10/2019","SB",0.41435414157772
"494",1,3,"27/10/2019","S","1 3 S","1 3 S 27/10/2019","AM",0.466933867735471
"495",1,3,"27/10/2019","S","1 3 S","1 3 S 27/10/2019","BS",0.114228456913828
"496",1,3,"27/10/2019","S","1 3 S","1 3 S 27/10/2019","CHM",0.00801603206412826
"497",1,3,"27/10/2019","S","1 3 S","1 3 S 27/10/2019","LN",0.00804435196195006
"498",1,3,"27/10/2019","S","1 3 S","1 3 S 27/10/2019","LS",0.0094090368608799
"499",1,3,"27/10/2019","S","1 3 S","1 3 S 27/10/2019","ME",0.00128382877526754
"500",1,3,"27/10/2019","S","1 3 S","1 3 S 27/10/2019","PD",0.00565862068965517
"501",1,3,"27/10/2019","S","1 3 S","1 3 S 27/10/2019","PV",0.0696233580121003
"502",1,3,"27/10/2019","S","1 3 S","1 3 S 27/10/2019","SB",0.655310621242485
"503",1,4,"01/04/2022","R","1 4 R","1 4 R 01/04/2022","AM",0.190548804361162
"504",1,4,"01/04/2022","R","1 4 R","1 4 R 01/04/2022","BS",0.51333507343576
"505",1,4,"01/04/2022","R","1 4 R","1 4 R 01/04/2022","ME",0.104066741462623
"506",1,4,"01/04/2022","R","1 4 R","1 4 R 01/04/2022","PV",0.00869787643663873
"507",1,4,"01/04/2022","R","1 4 R","1 4 R 01/04/2022","SB",0.184886545440322
"508",1,4,"01/04/2022","S","1 4 S","1 4 S 01/04/2022","AM",0.281938325991189
"509",1,4,"01/04/2022","S","1 4 S","1 4 S 01/04/2022","BS",0.475770925110132
"510",1,4,"01/04/2022","S","1 4 S","1 4 S 01/04/2022","ME",0.052863436123348
"511",1,4,"01/04/2022","S","1 4 S","1 4 S 01/04/2022","SB",0.185022026431718
"512",1,4,"09/10/2021","R","1 4 R","1 4 R 09/10/2021","AM",0.429671594650963
"513",1,4,"09/10/2021","R","1 4 R","1 4 R 09/10/2021","BS",0.32338213617961
"514",1,4,"09/10/2021","R","1 4 R","1 4 R 09/10/2021","CO",0.0340708546190652
"515",1,4,"09/10/2021","R","1 4 R","1 4 R 09/10/2021","ME",0.144379011164274
"516",1,4,"09/10/2021","R","1 4 R","1 4 R 09/10/2021","NL",0.00700903686087991
"517",1,4,"09/10/2021","R","1 4 R","1 4 R 09/10/2021","PV",0.0080177769307064
"518",1,4,"09/10/2021","R","1 4 R","1 4 R 09/10/2021","SB",0.382700403876825
"519",1,4,"09/10/2021","R","1 4 R","1 4 R 09/10/2021","US2",0.00308676923076923
"520",1,4,"09/10/2021","S","1 4 S","1 4 S 09/10/2021","AM",0.43030303030303
"521",1,4,"09/10/2021","S","1 4 S","1 4 S 09/10/2021","BS",0.101010101010101
"522",1,4,"09/10/2021","S","1 4 S","1 4 S 09/10/2021","CO",0.001710225921522
"523",1,4,"09/10/2021","S","1 4 S","1 4 S 09/10/2021","LS",0.00226753864447087
"524",1,4,"09/10/2021","S","1 4 S","1 4 S 09/10/2021","ME",0.143434343434343
"525",1,4,"09/10/2021","S","1 4 S","1 4 S 09/10/2021","PS",0.000480618311533888
"526",1,4,"09/10/2021","S","1 4 S","1 4 S 09/10/2021","SB",0.402020202020202
"527",1,4,"09/10/2021","S","1 4 S","1 4 S 09/10/2021","US1",0.0121212121212121
"528",1,4,"09/10/2021","S","1 4 S","1 4 S 09/10/2021","US2",0.00202020202020202
"529",1,4,"12/04/2020","R","1 4 R","1 4 R 12/04/2020","AM",0.558443787001237
"530",1,4,"12/04/2020","R","1 4 R","1 4 R 12/04/2020","BS",0.339806499406203
"531",1,4,"12/04/2020","R","1 4 R","1 4 R 12/04/2020","CHM",0.00155270082030645
"532",1,4,"12/04/2020","R","1 4 R","1 4 R 12/04/2020","LN",0.000782401902497027
"533",1,4,"12/04/2020","R","1 4 R","1 4 R 12/04/2020","LS",0.000221640903686088
"534",1,4,"12/04/2020","R","1 4 R","1 4 R 12/04/2020","ME",0.0212983083138754
"535",1,4,"12/04/2020","R","1 4 R","1 4 R 12/04/2020","SB",0.123571250592748
"536",1,4,"12/04/2020","S","1 4 S","1 4 S 12/04/2020","AM",0.584
"537",1,4,"12/04/2020","S","1 4 S","1 4 S 12/04/2020","BS",0.216
"538",1,4,"12/04/2020","S","1 4 S","1 4 S 12/04/2020","LN",0.000241973840665874
"539",1,4,"12/04/2020","S","1 4 S","1 4 S 12/04/2020","LS",0.00267609988109394
"540",1,4,"12/04/2020","S","1 4 S","1 4 S 12/04/2020","ME",0.024
"541",1,4,"12/04/2020","S","1 4 S","1 4 S 12/04/2020","PD",0.0113854934601665
"542",1,4,"12/04/2020","S","1 4 S","1 4 S 12/04/2020","SB",0.166
"543",1,4,"13/07/2021","R","1 4 R","1 4 R 13/07/2021","AM",0.0992501434615187
"544",1,4,"13/07/2021","R","1 4 R","1 4 R 13/07/2021","BS",0.687323843106525
"545",1,4,"13/07/2021","R","1 4 R","1 4 R 13/07/2021","CO",0.00311166253101737
"546",1,4,"13/07/2021","R","1 4 R","1 4 R 13/07/2021","ME",0.0551878128945191
"547",1,4,"13/07/2021","R","1 4 R","1 4 R 13/07/2021","PS",0.088682401902497
"548",1,4,"13/07/2021","R","1 4 R","1 4 R 13/07/2021","SB",0.147715576161247
"549",1,4,"13/07/2021","R","1 4 R","1 4 R 13/07/2021","US1",0.800621062821
"550",1,4,"13/07/2021","R","1 4 R","1 4 R 13/07/2021","US2",0.00883593246029579
"551",1,4,"13/07/2021","S","1 4 S","1 4 S 13/07/2021","AM",0.26215644820296
"552",1,4,"13/07/2021","S","1 4 S","1 4 S 13/07/2021","BS",0.179704016913319
"553",1,4,"13/07/2021","S","1 4 S","1 4 S 13/07/2021","LS",0.00128109393579073
"554",1,4,"13/07/2021","S","1 4 S","1 4 S 13/07/2021","ME",0.0211416490486258
"555",1,4,"13/07/2021","S","1 4 S","1 4 S 13/07/2021","PS",0.017163614744352
"556",1,4,"13/07/2021","S","1 4 S","1 4 S 13/07/2021","PV",0.00131997621878716
"557",1,4,"13/07/2021","S","1 4 S","1 4 S 13/07/2021","SB",0.513742071881607
"558",1,4,"13/07/2021","S","1 4 S","1 4 S 13/07/2021","US1",0.538404715266483
"559",1,4,"13/07/2021","S","1 4 S","1 4 S 13/07/2021","US2",0.0105708245243129
"560",1,4,"17/10/2020","R","1 4 R","1 4 R 17/10/2020","AM",0.411034586185744
"561",1,4,"17/10/2020","R","1 4 R","1 4 R 17/10/2020","BS",0.313568569255306
"562",1,4,"17/10/2020","R","1 4 R","1 4 R 17/10/2020","CHM",0.00308676923076923
"563",1,4,"17/10/2020","R","1 4 R","1 4 R 17/10/2020","CO",0.00771692307692308
"564",1,4,"17/10/2020","R","1 4 R","1 4 R 17/10/2020","FSS",0.00278897169959815
"565",1,4,"17/10/2020","R","1 4 R","1 4 R 17/10/2020","GU",0.000371224732461356
"566",1,4,"17/10/2020","R","1 4 R","1 4 R 17/10/2020","LS",0.00241819262782402
"567",1,4,"17/10/2020","R","1 4 R","1 4 R 17/10/2020","ME",0.145980592319961
"568",1,4,"17/10/2020","R","1 4 R","1 4 R 17/10/2020","PS",0.00163864447086801
"569",1,4,"17/10/2020","R","1 4 R","1 4 R 17/10/2020","PSP",0.00308676923076923
"570",1,4,"17/10/2020","R","1 4 R","1 4 R 17/10/2020","REP",0.010308629615998
"571",1,4,"17/10/2020","R","1 4 R","1 4 R 17/10/2020","SB",0.262025421175316
"572",1,4,"17/10/2020","R","1 4 R","1 4 R 17/10/2020","US1",0.019207504947563
"573",1,4,"17/10/2020","R","1 4 R","1 4 R 17/10/2020","US2",0.00154338461538462
"574",1,4,"17/10/2020","S","1 4 S","1 4 S 17/10/2020","AM",0.467871485943775
"575",1,4,"17/10/2020","S","1 4 S","1 4 S 17/10/2020","BS",0.140562248995984
"576",1,4,"17/10/2020","S","1 4 S","1 4 S 17/10/2020","GU",0.00038858501783591
"577",1,4,"17/10/2020","S","1 4 S","1 4 S 17/10/2020","LN",0.000162068965517241
"578",1,4,"17/10/2020","S","1 4 S","1 4 S 17/10/2020","LS",0.00351545778834721
"579",1,4,"17/10/2020","S","1 4 S","1 4 S 17/10/2020","ME",0.118473895582329
"580",1,4,"17/10/2020","S","1 4 S","1 4 S 17/10/2020","SB",0.311244979919679
"581",1,4,"17/10/2020","S","1 4 S","1 4 S 17/10/2020","US1",0.00200803212851406
"582",1,4,"20/01/2022","R","1 4 R","1 4 R 20/01/2022","AM",0.320506195048705
"583",1,4,"20/01/2022","R","1 4 R","1 4 R 20/01/2022","BS",0.378050650520286
"584",1,4,"20/01/2022","R","1 4 R","1 4 R 20/01/2022","ME",0.12171845195327
"585",1,4,"20/01/2022","R","1 4 R","1 4 R 20/01/2022","NL",0.00415671819262782
"586",1,4,"20/01/2022","R","1 4 R","1 4 R 20/01/2022","PV",0.00759331859273128
"587",1,4,"20/01/2022","R","1 4 R","1 4 R 20/01/2022","SB",0.298045296280114
