"","Transect","Station","Tile.Type","Date","Season","Year","Altitude","Emersion.Rate","AltGroup","Tile","Tile.Date","S","Hill_ev","Hill_dom","Total_cov"
"600","5","3","R",2021-10-09,"Autumn",2021,50.8380833,0.792170238,"[50.6,52.0)","5 3 R","5 3 R 2021-10-09",10,5.27295689439759,4.53593308155961,1.02544859960027
"601","5","3","R",2020-04-12,"Spring",2020,50.8380833,0.792170238,"[50.6,52.0)","5 3 R","5 3 R 2020-04-12",8,2.30064265143109,2.03168705861859,0.664548249861276
"602","5","3","R",2021-01-13,"Winter",2021,50.8380833,0.792170238,"[50.6,52.0)","5 3 R","5 3 R 2021-01-13",9,3.41315949528431,2.88425201124008,0.389787902688577
"603","5","3","R",2021-07-13,"Summer",2021,50.8380833,0.792170238,"[50.6,52.0)","5 3 R","5 3 R 2021-07-13",10,4.70574926493584,3.92619347075222,1.17949123331468
"604","5","3","R",2020-10-17,"Autumn",2020,50.8380833,0.792170238,"[50.6,52.0)","5 3 R","5 3 R 2020-10-17",12,4.65417194233428,3.6227394934292,0.821502293835659
"605","5","3","R",2022-01-20,"Winter",2022,50.8380833,0.792170238,"[50.6,52.0)","5 3 R","5 3 R 2022-01-20",6,3.17958619327352,2.89767492821749,0.741855947291365
"606","5","3","R",2020-07-20,"Summer",2020,50.8380833,0.792170238,"[50.6,52.0)","5 3 R","5 3 R 2020-07-20",6,2.9788156632408,2.48675376654419,1.81768740951666
"607","5","3","R",2020-01-21,"Winter",2020,50.8380833,0.792170238,"[50.6,52.0)","5 3 R","5 3 R 2020-01-21",5,2.18077528360151,1.96764754840037,0.772295445171788
"608","5","3","R",2021-04-27,"Spring",2021,50.8380833,0.792170238,"[50.6,52.0)","5 3 R","5 3 R 2021-04-27",6,3.13601332150975,2.83009381021138,0.384593723211425
"609","5","3","R",2019-10-27,"Autumn",2019,50.8380833,0.792170238,"[50.6,52.0)","5 3 R","5 3 R 2019-10-27",10,2.33198837487777,2.02575405045929,0.844838575797401
"610","5","3","S",2022-04-01,"Spring",2022,50.86659899,0.793128976,"[50.6,52.0)","5 3 S","5 3 S 2022-04-01",4,2.75138709183241,2.34768269079064,0.84267873119539
"611","5","3","S",2021-10-09,"Autumn",2021,50.86659899,0.793128976,"[50.6,52.0)","5 3 S","5 3 S 2021-10-09",8,4.00690989271957,3.23033103717676,1.04797039239001
"612","5","3","S",2020-04-12,"Spring",2020,50.86659899,0.793128976,"[50.6,52.0)","5 3 S","5 3 S 2020-04-12",6,2.23660426560591,2.09661541885483,0.981917835909631
"613","5","3","S",2021-01-13,"Winter",2021,50.86659899,0.793128976,"[50.6,52.0)","5 3 S","5 3 S 2021-01-13",7,3.47385507189162,3.18706219210472,0.717490844233056
"614","5","3","S",2021-07-13,"Summer",2021,50.86659899,0.793128976,"[50.6,52.0)","5 3 S","5 3 S 2021-07-13",6,3.80796573458586,3.30248586256259,1.23253475970755
"615","5","3","S",2020-10-17,"Autumn",2020,50.86659899,0.793128976,"[50.6,52.0)","5 3 S","5 3 S 2020-10-17",16,4.80707419387629,4.22295417331625,0.947149834270206
"616","5","3","S",2022-01-20,"Winter",2022,50.86659899,0.793128976,"[50.6,52.0)","5 3 S","5 3 S 2022-01-20",7,2.77579591958974,2.40794137184465,0.91101694411415
"617","5","3","S",2020-01-21,"Winter",2020,50.86659899,0.793128976,"[50.6,52.0)","5 3 S","5 3 S 2020-01-21",10,2.36537428756203,2.13411827619729,1.15441165279429
"618","5","3","S",2021-04-27,"Spring",2021,50.86659899,0.793128976,"[50.6,52.0)","5 3 S","5 3 S 2021-04-27",5,3.34804769069758,3.15360673029007,0.698067934110057
"619","5","3","S",2019-10-27,"Autumn",2019,50.86659899,0.793128976,"[50.6,52.0)","5 3 S","5 3 S 2019-10-27",7,2.41588052039964,2.12635231725291,1.21418596908442
"620","5","4","R",2022-04-01,"Spring",2022,49.95911676,0.756675492,"[49.8,50.6)","5 4 R","5 4 R 2022-04-01",6,2.56448039920948,1.90720606016587,0.181663810957764
"621","5","4","R",2021-10-09,"Autumn",2021,49.95911676,0.756675492,"[49.8,50.6)","5 4 R","5 4 R 2021-10-09",8,3.45686531307814,2.33114539381846,0.313253804844447
"622","5","4","R",2020-04-12,"Spring",2020,49.95911676,0.756675492,"[49.8,50.6)","5 4 R","5 4 R 2020-04-12",7,1.64762730669768,1.32822297410187,0.462608944948578
"623","5","4","R",2021-01-13,"Winter",2021,49.95911676,0.756675492,"[49.8,50.6)","5 4 R","5 4 R 2021-01-13",8,3.35495930127955,2.9788086113885,0.29655842947342
"624","5","4","R",2021-07-13,"Summer",2021,49.95911676,0.756675492,"[49.8,50.6)","5 4 R","5 4 R 2021-07-13",7,3.19867112842577,2.58857351770374,0.410450268819493
"625","5","4","R",2020-10-17,"Autumn",2020,49.95911676,0.756675492,"[49.8,50.6)","5 4 R","5 4 R 2020-10-17",13,4.44467690256862,3.78836942890297,0.465463795765275
"626","5","4","R",2022-01-20,"Winter",2022,49.95911676,0.756675492,"[49.8,50.6)","5 4 R","5 4 R 2022-01-20",6,3.09156456887591,2.42335317343436,0.207988124896117
"627","5","4","R",2020-01-21,"Winter",2020,49.95911676,0.756675492,"[49.8,50.6)","5 4 R","5 4 R 2020-01-21",8,1.74577153529596,1.37345488158298,0.601835327951269
"628","5","4","R",2021-04-27,"Spring",2021,49.95911676,0.756675492,"[49.8,50.6)","5 4 R","5 4 R 2021-04-27",6,3.29780807416394,2.93732836676346,0.303565440082655
"629","5","4","R",2019-10-27,"Autumn",2019,49.95911676,0.756675492,"[49.8,50.6)","5 4 R","5 4 R 2019-10-27",13,3.35991562108347,2.55425621100908,0.923083257659011
"630","5","4","S",2022-04-01,"Spring",2022,49.90798026,0.754151696,"[49.8,50.6)","5 4 S","5 4 S 2022-04-01",2,1.14545016080445,1.06244132185447,0.0498906064209274
"631","5","4","S",2021-10-09,"Autumn",2021,49.90798026,0.754151696,"[49.8,50.6)","5 4 S","5 4 S 2021-10-09",5,2.4630172631258,1.99847883364372,0.210710107015458
"632","5","4","S",2020-04-12,"Spring",2020,49.90798026,0.754151696,"[49.8,50.6)","5 4 S","5 4 S 2020-04-12",5,1.07550311127897,1.02177194818968,0.794525326991677
"633","5","4","S",2021-01-13,"Winter",2021,49.90798026,0.754151696,"[49.8,50.6)","5 4 S","5 4 S 2021-01-13",7,1.67182833903079,1.30128415595029,0.339091200951249
"634","5","4","S",2021-07-13,"Summer",2021,49.90798026,0.754151696,"[49.8,50.6)","5 4 S","5 4 S 2021-07-13",4,2.20113656334223,1.98616876176919,0.145150653983353
"635","5","4","S",2020-10-17,"Autumn",2020,49.90798026,0.754151696,"[49.8,50.6)","5 4 S","5 4 S 2020-10-17",13,3.87018668502419,2.86338485411055,0.770632342449465
"636","5","4","S",2022-01-20,"Winter",2022,49.90798026,0.754151696,"[49.8,50.6)","5 4 S","5 4 S 2022-01-20",3,1.5155743853583,1.26214545813614,0.178790368608799
"637","5","4","S",2020-01-21,"Winter",2020,49.90798026,0.754151696,"[49.8,50.6)","5 4 S","5 4 S 2020-01-21",9,1.32834921427762,1.10686749980196,0.942920095124851
"638","5","4","S",2021-04-27,"Spring",2021,49.90798026,0.754151696,"[49.8,50.6)","5 4 S","5 4 S 2021-04-27",6,2.18840532893496,1.6400573726534,0.372350515575611
"639","5","4","S",2019-10-27,"Autumn",2019,49.90798026,0.754151696,"[49.8,50.6)","5 4 S","5 4 S 2019-10-27",5,2.06698634284919,1.93493175532172,0.985526159334126
"640","5","5","R",2022-04-01,"Spring",2022,49.97548908,0.757470687,"[49.8,50.6)","5 5 R","5 5 R 2022-04-01",8,2.782892835368,1.96943258002411,0.483319826789185
"641","5","5","R",2021-10-09,"Autumn",2021,49.97548908,0.757470687,"[49.8,50.6)","5 5 R","5 5 R 2021-10-09",12,3.09963224197953,2.33222008426238,0.584830863157399
"642","5","5","R",2020-04-12,"Spring",2020,49.97548908,0.757470687,"[49.8,50.6)","5 5 R","5 5 R 2020-04-12",5,1.55695315422348,1.25050818778279,0.473772667073433
"643","5","5","R",2021-01-13,"Winter",2021,49.97548908,0.757470687,"[49.8,50.6)","5 5 R","5 5 R 2021-01-13",10,5.1464776681211,4.31866471966715,0.557507820411265
"644","5","5","R",2021-07-13,"Summer",2021,49.97548908,0.757470687,"[49.8,50.6)","5 5 R","5 5 R 2021-07-13",7,2.23851905085363,1.70170290502988,0.461583255993573
"645","5","5","R",2020-10-17,"Autumn",2020,49.97548908,0.757470687,"[49.8,50.6)","5 5 R","5 5 R 2020-10-17",11,5.04078399487488,4.26927694441545,1.07957017308789
"646","5","5","R",2022-01-20,"Winter",2022,49.97548908,0.757470687,"[49.8,50.6)","5 5 R","5 5 R 2022-01-20",7,2.85868533569747,2.04654565122752,0.52916935828266
"647","5","5","R",2020-01-21,"Winter",2020,49.97548908,0.757470687,"[49.8,50.6)","5 5 R","5 5 R 2020-01-21",8,1.68494011353337,1.28238727528745,0.69366360976639
"648","5","5","R",2021-04-27,"Spring",2021,49.97548908,0.757470687,"[49.8,50.6)","5 5 R","5 5 R 2021-04-27",10,5.11738012126131,4.17038477312007,0.477830105747173
"649","5","5","R",2019-10-27,"Autumn",2019,49.97548908,0.757470687,"[49.8,50.6)","5 5 R","5 5 R 2019-10-27",10,1.93484374458124,1.36362460474107,0.92601284788596
"650","5","5","S",2022-04-01,"Spring",2022,50.12270045,0.76435265,"[49.8,50.6)","5 5 S","5 5 S 2022-04-01",5,1.57728640932709,1.32039474781325,0.270233732238856
"651","5","5","S",2021-10-09,"Autumn",2021,50.12270045,0.76435265,"[49.8,50.6)","5 5 S","5 5 S 2021-10-09",8,2.43275532656889,1.88158343662869,0.33342606473351
"652","5","5","S",2020-04-12,"Spring",2020,50.12270045,0.76435265,"[49.8,50.6)","5 5 S","5 5 S 2020-04-12",5,1.17347611248114,1.05814759327332,0.681080261593341
"653","5","5","S",2021-01-13,"Winter",2021,50.12270045,0.76435265,"[49.8,50.6)","5 5 S","5 5 S 2021-01-13",7,3.88503713900276,3.48266406600013,0.439680023781213
"654","5","5","S",2021-07-13,"Summer",2021,50.12270045,0.76435265,"[49.8,50.6)","5 5 S","5 5 S 2021-07-13",6,2.51781595207323,2.19732421041621,0.391860343993575
"655","5","5","S",2020-10-17,"Autumn",2020,50.12270045,0.76435265,"[49.8,50.6)","5 5 S","5 5 S 2020-10-17",9,4.29211010670378,3.29214655386554,0.967208085612366
"656","5","5","S",2022-01-20,"Winter",2022,50.12270045,0.76435265,"[49.8,50.6)","5 5 S","5 5 S 2022-01-20",5,1.82153585712424,1.47210992276596,0.255217401747609
"657","5","5","S",2020-01-21,"Winter",2020,50.12270045,0.76435265,"[49.8,50.6)","5 5 S","5 5 S 2020-01-21",9,1.44820634973942,1.15499933873606,0.828054696789536
"658","5","5","S",2021-04-27,"Spring",2021,50.12270045,0.76435265,"[49.8,50.6)","5 5 S","5 5 S 2021-04-27",5,3.7077261411638,3.37508828423839,0.400959308024709
"659","5","5","S",2019-10-27,"Autumn",2019,50.12270045,0.76435265,"[49.8,50.6)","5 5 S","5 5 S 2019-10-27",7,2.17868257092999,1.90276206666009,1.14059690844233
"660","5","6","R",2022-04-01,"Spring",2022,49.78107262,0.747615628,"[49.8,50.6)","5 6 R","5 6 R 2022-04-01",10,3.52957791136125,2.3537894753781,0.511901371939778
"661","5","6","R",2021-10-09,"Autumn",2021,49.78107262,0.747615628,"[49.8,50.6)","5 6 R","5 6 R 2021-10-09",12,3.05100167443455,1.83691243285004,0.51690660903233
"662","5","6","R",2020-04-12,"Spring",2020,49.78107262,0.747615628,"[49.8,50.6)","5 6 R","5 6 R 2020-04-12",7,2.62322521706696,2.25386915237482,0.413615249149581
"663","5","6","R",2021-01-13,"Winter",2021,49.78107262,0.747615628,"[49.8,50.6)","5 6 R","5 6 R 2021-01-13",12,6.09860932210188,4.77574631069376,0.266491784417155
"664","5","6","R",2021-07-13,"Summer",2021,49.78107262,0.747615628,"[49.8,50.6)","5 6 R","5 6 R 2021-07-13",9,1.8658592192499,1.35340435558899,0.659259381841757
"665","5","6","R",2020-10-17,"Autumn",2020,49.78107262,0.747615628,"[49.8,50.6)","5 6 R","5 6 R 2020-10-17",15,6.0130472273225,4.48974704552436,0.775628050510935
"666","5","6","R",2022-01-20,"Winter",2022,49.78107262,0.747615628,"[49.8,50.6)","5 6 R","5 6 R 2022-01-20",9,3.61261984659765,2.58447997185216,0.552681738545008
"667","5","6","R",2020-01-21,"Winter",2020,49.78107262,0.747615628,"[49.8,50.6)","5 6 R","5 6 R 2020-01-21",12,4.35984842035445,3.42336617974618,0.894098429356363
"668","5","6","R",2021-04-27,"Spring",2021,49.78107262,0.747615628,"[49.8,50.6)","5 6 R","5 6 R 2021-04-27",10,6.5539108487498,5.87136061044225,0.123094863771991
"669","5","6","R",2019-10-27,"Autumn",2019,49.78107262,0.747615628,"[49.8,50.6)","5 6 R","5 6 R 2019-10-27",12,3.55077761865816,2.70783475161584,1.25757139034902
"670","5","6","S",2022-04-01,"Spring",2022,49.69343245,0.742863597,"[48.7,49.8)","5 6 S","5 6 S 2022-04-01",8,2.19925608124342,1.56053776046994,0.88522019159581
"671","5","6","S",2021-10-09,"Autumn",2021,49.69343245,0.742863597,"[48.7,49.8)","5 6 S","5 6 S 2021-10-09",6,1.99761231951238,1.57878093422441,0.779457516561916
"672","5","6","S",2020-04-12,"Spring",2020,49.69343245,0.742863597,"[48.7,49.8)","5 6 S","5 6 S 2020-04-12",7,2.09115781371403,1.66687803183082,0.39689548156956
"673","5","6","S",2021-01-13,"Winter",2021,49.69343245,0.742863597,"[48.7,49.8)","5 6 S","5 6 S 2021-01-13",6,3.1669100154853,2.57372305020981,0.462
"674","5","6","S",2021-07-13,"Summer",2021,49.69343245,0.742863597,"[48.7,49.8)","5 6 S","5 6 S 2021-07-13",5,2.22696210652196,2.0354640347041,0.951299726956445
"675","5","6","S",2020-10-17,"Autumn",2020,49.69343245,0.742863597,"[48.7,49.8)","5 6 S","5 6 S 2020-10-17",9,5.77872952002258,4.99488711049416,0.90295338882283
"676","5","6","S",2022-01-20,"Winter",2022,49.69343245,0.742863597,"[48.7,49.8)","5 6 S","5 6 S 2022-01-20",9,2.65794394665092,1.82840603247638,0.877647185889814
"677","5","6","S",2020-01-21,"Winter",2020,49.69343245,0.742863597,"[48.7,49.8)","5 6 S","5 6 S 2020-01-21",8,2.11215065852993,1.59997175217479,0.848184542211653
"678","5","6","S",2021-04-27,"Spring",2021,49.69343245,0.742863597,"[48.7,49.8)","5 6 S","5 6 S 2021-04-27",7,4.11198928907724,3.68003560473125,0.388788284255437
"679","5","6","S",2019-10-27,"Autumn",2019,49.69343245,0.742863597,"[48.7,49.8)","5 6 S","5 6 S 2019-10-27",4,2.20668110328355,1.88421726718036,1.61995005945303
"680","5","7","R",2022-04-01,"Spring",2022,49.23055506,0.714140018,"[48.7,49.8)","5 7 R","5 7 R 2022-04-01",17,4.34473222854951,2.90833038331786,0.56635651159644
"681","5","7","R",2021-10-09,"Autumn",2021,49.23055506,0.714140018,"[48.7,49.8)","5 7 R","5 7 R 2021-10-09",18,3.71263033976542,2.54597246993925,0.974808659110412
"682","5","7","R",2020-04-12,"Spring",2020,49.23055506,0.714140018,"[48.7,49.8)","5 7 R","5 7 R 2020-04-12",10,4.14257768937765,3.08630690642999,0.534834835980207
"683","5","7","R",2021-01-13,"Winter",2021,49.23055506,0.714140018,"[48.7,49.8)","5 7 R","5 7 R 2021-01-13",12,4.47545232126038,2.69487186200586,0.24676852741918
"684","5","7","R",2021-07-13,"Summer",2021,49.23055506,0.714140018,"[48.7,49.8)","5 7 R","5 7 R 2021-07-13",12,2.59758512919693,1.64428637350798,0.965721315656139
"685","5","7","R",2020-10-17,"Autumn",2020,49.23055506,0.714140018,"[48.7,49.8)","5 7 R","5 7 R 2020-10-17",11,5.27616644450545,3.9381609626519,0.690253186759723
"686","5","7","R",2022-01-20,"Winter",2022,49.23055506,0.714140018,"[48.7,49.8)","5 7 R","5 7 R 2022-01-20",20,4.71183208908278,3.20374285539893,0.598626917612457
"687","5","7","R",2020-01-21,"Winter",2020,49.23055506,0.714140018,"[48.7,49.8)","5 7 R","5 7 R 2020-01-21",12,4.74882022354484,3.81792433468901,0.916704232657463
"688","5","7","R",2021-04-27,"Spring",2021,49.23055506,0.714140018,"[48.7,49.8)","5 7 R","5 7 R 2021-04-27",6,4.24712921844543,3.30228873989282,0.0701957185213267
"689","5","7","R",2019-10-27,"Autumn",2019,49.23055506,0.714140018,"[48.7,49.8)","5 7 R","5 7 R 2019-10-27",11,4.95697927718049,4.03027399073853,1.05839060096545
"690","5","7","S",2022-04-01,"Spring",2022,49.25221217,0.715631461,"[48.7,49.8)","5 7 S","5 7 S 2022-04-01",6,2.24104823969198,1.60091858625066,0.345576752105481
"691","5","7","S",2021-10-09,"Autumn",2021,49.25221217,0.715631461,"[48.7,49.8)","5 7 S","5 7 S 2021-10-09",10,4.27526377259465,2.73806384715639,0.436593526149025
"692","5","7","S",2020-04-12,"Spring",2020,49.25221217,0.715631461,"[48.7,49.8)","5 7 S","5 7 S 2020-04-12",5,1.42579207556242,1.19076580979861,0.341234363852556
"693","5","7","S",2021-01-13,"Winter",2021,49.25221217,0.715631461,"[48.7,49.8)","5 7 S","5 7 S 2021-01-13",10,6.18361155236361,5.40354088283515,0.128065636147443
"694","5","7","S",2021-07-13,"Summer",2021,49.25221217,0.715631461,"[48.7,49.8)","5 7 S","5 7 S 2021-07-13",8,3.30480467408948,2.77240186306518,0.484513588488445
"695","5","7","S",2020-10-17,"Autumn",2020,49.25221217,0.715631461,"[48.7,49.8)","5 7 S","5 7 S 2020-10-17",11,4.597638239629,3.3113294418406,0.890277645659929
"696","5","7","S",2022-01-20,"Winter",2022,49.25221217,0.715631461,"[48.7,49.8)","5 7 S","5 7 S 2022-01-20",6,2.27225525226587,1.67679739268762,0.357640295166819
"697","5","7","S",2020-01-21,"Winter",2020,49.25221217,0.715631461,"[48.7,49.8)","5 7 S","5 7 S 2020-01-21",7,1.95658290898494,1.42504772222463,0.531150653983353
"698","5","7","S",2021-04-27,"Spring",2021,49.25221217,0.715631461,"[48.7,49.8)","5 7 S","5 7 S 2021-04-27",6,2.36691089231672,1.65592086734213,0.382473682124455
"699","5","7","S",2019-10-27,"Autumn",2019,49.25221217,0.715631461,"[48.7,49.8)","5 7 S","5 7 S 2019-10-27",7,2.74202219676802,2.25675167698034,0.844722829964328
